Node 1;Node 2;Weight;Mentions
Dungbomb;Fred;0.0;1
Eye;Lupin;0.4;1
Eye;Ron;0.248265726044;10
Eye;tartly;0.8;1
Eye;Professor;0.0592923280423;12
Eye;Dumbledore;0.175;3
Eye;Snape;0.0;1
Eye;Hermione;0.333333333333;1
Eye;Severus;0.0;1
Eye;coldly;-0.06875;1
pompously;defensively;0.2;1
pompously;Menagerie;0.1;2
pompously;Scabbers;0.0666666666667;3
pompously;Ron;0.0798333333333;25
pompously;Weasley;0.0321530115975;18
pompously;Fred;0.133333333333;5
pompously;Percy;0.025;3
pompously;Crookshanks;-0.1;2
pompously;Hermione;0.0375;2
pompously;Harry;0.108333333333;9
pompously;Mrs;0.216666666667;3
pompously;George;0.028125;2
Hogsmeade;Ron;0.0;2
Hogsmeade;Hedwig;-0.025;5
Hogsmeade;Hermione;0.0;2
Hogsmeade;Lupin;-0.0291666666667;15
Hogsmeade;Filch;-0.146875;1
Hogsmeade;Vernon;0.0;2
Hogsmeade;Snape;0.0523611111111;24
Hogsmeade;Marge;0.129910714286;8
Hogsmeade;Harry;0.493503045764;15
Hogsmeade;Stan;0.0;1
Hogsmeade;abruptly;-0.128571428571;2
Shrivelfig;Malfoy;0.35;1
Father;Malfoy;0.0166666666667;1
Muggles;Ron;0.0;1
Muggles;Professor;0.0318181818182;1
Muggles;Lupin;-0.0727272727273;1
Muggles;Hermione;-0.3125;1
Muggles;Harry;0.136666666667;4
Muggles;Cornelius;0.0950396825397;1
Muggles;Seamus;0.0541666666667;1
Dudley;Aunt;0.135763888889;2
Dudley;Uncle;0.126791028912;7
Dudley;Marge;0.127361111111;10
Dudley;Harry;0.105;5
Cho;Angelina;0.40625;2
Cho;Lee;-0.0055303030303;11
Cho;Harry;0.40625;2
Cho;Wood;0.65625;2
Cho;Flint;0.09375;2
Cho;Slytherin;0.40625;2
Cho;Hooch;0.116071428571;7
Cho;tersely;0.40625;2
Shack;Lupin;0.0;1
tersely;Angelina;0.0;2
tersely;Lee;-0.0793939393939;11
tersely;Hagrid;-0.177083333333;1
tersely;Harry;0.0;2
tersely;Cho;0.40625;2
tersely;Wood;0.25;2
tersely;Flint;-0.3125;2
tersely;Slytherin;0.0;2
tersely;Hooch;0.0;7
White;Hagrid;0.0;1
White;Pettigrew;0.0;2
White;James;0.0;2
White;Professor;-0.0504735449735;21
White;Dumbledore;0.0;1
White;Black;-0.220634920635;7
White;Harry;0.25;2
White;Rosmerta;-0.0324626068376;13
White;Secret-Keeper;0.0;1
still;Hermione;0.0;1
still;Harry;0.0222222222222;1
Firebolt;Hermione;0.0188274793388;12
Firebolt;Neville;-0.0648148148148;3
Firebolt;Ron;-0.00238095238095;2
Firebolt;Professor;0.0;2
Firebolt;Lupin;-0.00178571428571;21
Firebolt;Dementors;0.0;1
Firebolt;eagerly;0.0;2
Firebolt;dispiritedly;0.0;1
Firebolt;Diggory;0.5;1
Firebolt;Wood;0.166666666667;2
Firebolt;Malfoy;0.0;1
Firebolt;Harry;0.0589221014493;23
Firebolt;defiantly;0.0;2
Ravenclaw;Dean;-0.15;2
Ravenclaw;Ron;-0.06;5
Ravenclaw;Professor;-0.190625;4
Ravenclaw;Harry;0.325;2
Ravenclaw;Fred;0.0;1
Ravenclaw;Percy;0.238541666667;3
Ravenclaw;Wood;0.0;2
Ravenclaw;Hermione;0.68;3
Ravenclaw;Beater;0.0333333333333;3
Ravenclaw;Hufflepuff;-0.15;2
Dad;grumpily;0.0;1
Dad;Hermione;0.32;3
Dad;Ron;-0.2;1
Dad;George;-0.133333333333;1
Brown;Neville;0.00972222222222;2
Brown;Ron;0.0100580357143;20
Brown;Trelawney;0.0611607142857;2
Brown;Professor;0.00288580246914;27
Brown;Future;-0.0833333333333;3
Brown;Hermione;0.0111111111111;9
Brown;Harry;0.13;5
Brown;tremulously;0.0;2
Brown;Seamus;-0.0833333333333;2
Brown;airily;0.0;2
Angelina;Lee;-0.0793939393939;11
Angelina;Harry;0.0;3
Angelina;Cho;0.40625;2
Angelina;Wood;0.25;2
Angelina;Flint;-0.3125;2
Angelina;Slytherin;0.0;2
Angelina;Hooch;0.0;7
Angelina;tersely;0.0;2
Rules;Snape;0.0125;1
jerkily;Ron;-0.233333333333;3
jerkily;roughly;0.0;2
jerkily;Malfoy;-0.0172222222222;15
jerkily;Parkinson;0.05;2
jerkily;moment;0.0;1
jerkily;Snape;-0.00714285714286;7
jerkily;idly;-0.0777777777778;2
jerkily;Harry;-0.00195105820106;4
jerkily;Black;-0.0416666666667;2
jerkily;Seamus;0.0;2
jerkily;Hermione;-0.075;2
