Name 1;Length 1;Name 2;Length 2;Mentions;Paired
Ginny;120;just;5;1;False
Ginny;120;back;14;1;False
Ginny;120;accidentally;1;1;True
Ginny;120;Weasley;176;13;False
Ginny;120;finally;2;1;True
Ginny;120;simply;2;1;True
Ginny;120;forward;1;1;True
stiffly;1;Nick;49;1;True
again;5;Chamber;76;1;False
again;5;Hogwarts;80;1;False
again;5;Snape;108;1;False
again;5;Harry;1824;2;True
dimly;1;Lockhart;236;1;True
Pennyfeather;1;Miss;18;1;True
other;6;Gryffindors;17;2;False
other;6;Bludger;43;1;False
other;6;Slytherins;14;1;False
other;6;Potter;123;1;False
suspiciously;2;Hermione;341;1;True
suspiciously;2;Ron;738;1;True
suspiciously;2;Harry;1824;1;True
faintly;1;Ron;738;1;True
genially;1;Harry;1824;1;True
fervently;1;Ron;738;1;True
Flitwick;9;squarely;1;1;True
Flitwick;9;Professor;192;6;True
Flitwick;9;Sinistra;1;1;True
reassuringly;1;Ron;738;1;True
together;4;Fred;111;1;False
together;4;George;99;1;False
together;4;Ron;738;3;True
together;4;Harry;1824;3;True
Scott;1;Great;24;1;True
