Name 1;Length 1;Name 2;Length 2;Mentions;Paired
back;19;Dany;554;1;False
back;19;Sam;99;1;False
back;19;that;28;1;False
back;19;Magister;36;2;False
back;19;Syrio;67;1;False
back;19;Dothraki;145;2;False
back;19;Drogo;267;2;False
back;19;Ice;26;1;False
back;19;Longclaw;8;1;False
back;19;Bronn;153;1;False
back;19;Ned;902;1;False
back;19;Starks;62;1;False
back;19;Catelyn;606;3;False
back;19;Illyrio;90;2;False
back;19;Lord;1013;1;False
back;19;Bran;698;1;False
Brandon;64;Builder;9;5;True
Brandon;64;Shipwright;1;1;True
Brandon;64;Father;147;2;False
Brandon;64;Stark;432;14;False
Brandon;64;finally;12;1;False
Brandon;64;Starks;62;1;False
Brandon;64;Lyanna;34;2;False
Brandon;64;Ned;902;2;False
Marq;21;Vance;11;1;False
Marq;21;Piper;17;12;True
Patrek;6;Mallister;17;4;True
Mance;9;Rayder;6;6;True
Tully;52;Edmure;51;6;False
Tully;52;Hoster;32;11;True
Tully;52;Riverrun;111;1;False
Tully;52;House;97;2;False
Tully;52;Stark;432;2;False
Tully;52;Catelyn;606;6;False
Tully;52;Brynden;61;11;False
Tully;52;Lord;1013;9;False
Quaro;18;Qotho;51;1;False
Quaro;18;Rakharo;21;2;False
Braavos;17;perhaps;1;1;True
Braavos;17;Pentos;33;2;False
Rickard;24;Greatjon;41;2;False
Rickard;24;Lord;1013;9;True
Rickard;24;Karstark;30;9;True
Rickard;24;Stark;432;3;False
Aethelmure;2;Maester;301;2;True
Sherrer;6;Town;15;1;False
Royce;56;Yohn;10;7;True
Royce;56;House;97;1;False
Royce;56;Waymar;32;13;True
Royce;56;Albar;3;1;False
Royce;56;Robar;11;1;False
Royce;56;Caron;7;2;False
Royce;56;Lord;1013;5;False
Royce;56;Nestor;14;5;True
Qotho;51;Haggo;26;1;False
Qotho;51;Quaro;18;1;False
Town;15;Sherrer;6;1;False
Town;15;Mummer;5;1;False
suspiciously;1;Tyrion;749;1;True
Hound;75;just;12;2;False
Hound;75;Ilyn;31;1;False
Maekar;2;King;305;1;True
Rock;74;King;305;1;False
Rock;74;Eyrie;98;2;False
Rock;74;Warden;18;3;False
Rock;74;Lannisport;8;1;False
Rock;74;instead;9;2;False
Royces;3;Lord;1013;2;True
Rakharo;21;Aggo;32;5;False
Rakharo;21;Quaro;18;2;False
Brothers;16;Moon;37;13;True
Willem;8;dimly;2;2;True
Willem;8;Darry;18;3;True
Hoster;32;Lord;1013;20;True
Hoster;32;Tully;52;11;True
Fair;3;enough;10;2;True
Jyck;19;Morrec;18;4;False
Pono;3;Jhaqo;7;1;False
Sandor;40;Clegane;63;34;True
Age;11;Dawn;11;3;False
Targaryen;67;King;305;1;False
Targaryen;67;Rhaegar;63;18;False
Targaryen;67;House;97;7;False
Targaryen;67;Viserys;134;1;False
Targaryen;67;Prince;77;2;False
Targaryen;67;only;12;2;False
Targaryen;67;Aemon;71;2;False
Targaryen;67;Daenerys;55;8;False
Targaryen;67;Aegon;18;2;False
Targaryen;67;ever;8;4;True
Targaryen;67;Aerys;36;12;False
Lewyn;1;Prince;77;1;True
Young;7;Robert;455;1;False
Young;7;Wyl;10;1;False
Young;7;Wolf;3;2;True
Young;7;Dragon;5;1;False
Marsh;22;Lord;1013;1;False
Marsh;22;Alliser;70;1;False
Marsh;22;King;305;1;False
forcefully;1;Eddard;202;1;True
forcefully;1;Stark;432;1;True
down;9;Sansa;534;1;False
down;9;Tommen;27;1;False
down;9;Lannister;344;2;False
down;9;Jaime;164;2;False
down;9;Twins;22;1;False
down;9;White;17;1;False
down;9;Arya;607;1;False
down;9;Bran;698;1;False
down;9;Knife;3;1;False
down;9;Prince;77;1;False
Aerys;36;King;305;8;False
Aerys;36;only;12;2;False
Aerys;36;Targaryen;67;12;False
Harys;6;Swyft;5;2;True
Serrett;3;Lord;1013;1;False
Jafer;9;Flowers;28;5;True
Jommo;5;Ogo;13;2;True
Blackfish;18;Brynden;61;8;True
Martell;4;Elia;6;2;True
Summer;75;soon;2;1;True
Summer;75;Long;12;1;False
Summer;75;enough;10;1;False
Summer;75;idly;1;1;True
Summer;75;Sea;13;2;False
Summer;75;Isles;16;14;True
Summer;75;Wind;53;4;False
Summer;75;once;15;1;False
forward;1;Catelyn;606;1;True
Joff;24;Prince;77;3;False
Joff;24;Sansa;534;1;False
Maester;301;Luwin;165;140;True
Maester;301;Pycelle;105;63;True
Maester;301;Malleon;11;6;True
Maester;301;away;12;1;False
Maester;301;gently;2;1;True
Maester;301;Farlen;3;1;False
Maester;301;Colemon;12;11;True
Maester;301;Varys;124;1;False
Maester;301;Aethelmure;2;2;True
Maester;301;not;11;1;False
Maester;301;Lord;1013;1;False
Maester;301;Vyman;1;1;True
Maester;301;Aemon;71;54;True
Walda;1;Walder;55;1;True
Tanda;4;Lady;190;4;True
Mordane;95;quickly;1;1;True
Mordane;95;finally;12;2;False
Mordane;95;Sansa;534;4;False
Mordane;95;Poole;47;2;False
Mordane;95;Tom;32;2;False
Poole;47;again;12;1;False
Poole;47;Jeyne;60;20;True
Poole;47;Sansa;534;2;False
Poole;47;Mordane;95;2;False
Poole;47;Cassel;34;1;False
Poole;47;Jory;113;1;False
Flowers;28;Jafer;9;5;True
House;97;Slynt;23;1;False
House;97;now;17;1;False
House;97;Old;120;1;False
House;97;Arryn;167;11;False
House;97;Tully;52;2;False
House;97;Mormont;181;1;False
House;97;Stark;432;14;False
House;97;Frey;62;2;False
House;97;Lannister;344;7;False
House;97;Tarly;56;1;False
House;97;Baratheon;64;8;False
House;97;Royce;56;1;False
House;97;Targaryen;67;7;False
House;97;once;15;2;False
Preston;3;Greenfield;3;2;True
anyway;2;Gate;45;2;True
Norvos;4;Qohor;9;2;True
Lefford;12;Lord;1013;9;True
Lefford;12;Kevan;38;2;False
Robett;6;Glover;18;5;True
Stormborn;7;Daenerys;55;7;True
Vardis;70;Egen;12;12;True
instead;9;Benjen;62;2;False
instead;9;Riverrun;111;1;False
instead;9;Bran;698;1;False
instead;9;Rock;74;2;False
instead;9;Winterfell;298;2;False
instead;9;Robb;498;1;False
Dragonstone;35;not;11;1;False
Dragonstone;35;King;305;1;False
mightily;2;Tyrion;749;2;True
Gerold;8;Hightower;4;4;True
Twins;22;down;9;1;False
Wylis;10;Manderly;12;2;False
Wylis;10;Wendel;15;1;False
Daenerys;55;then;5;2;True
Daenerys;55;that;28;1;False
Daenerys;55;ever;8;2;False
Daenerys;55;Princess;39;2;False
Daenerys;55;Targaryen;67;8;False
Daenerys;55;Stormborn;7;7;True
again;12;Benjen;62;1;False
again;12;Stannis;90;1;False
again;12;Samwell;53;2;False
again;12;Poole;47;1;False
again;12;Robb;498;1;False
again;12;Stark;432;1;False
again;12;Valyrian;10;1;False
again;12;Winterfell;298;2;False
again;12;Boros;29;1;False
again;12;Bran;698;2;False
again;12;Jon;1022;1;False
again;12;Tarly;56;2;False
dimly;2;Willem;8;2;True
Lharys;5;Mohor;7;1;False
Lharys;5;Morrec;18;1;False
other;12;Crows;23;2;False
other;12;Cities;37;3;False
other;12;Dothraki;145;1;False
other;12;Brandons;1;1;True
Lady;190;Selyse;1;1;True
Lady;190;Arryn;167;12;False
Lady;190;Maege;11;2;False
Lady;190;Sansa;534;4;False
Lady;190;Lysa;147;21;False
Lady;190;Tanda;4;4;True
Lady;190;Knight;27;1;False
Lady;190;Mormont;181;7;False
Lady;190;Frey;62;3;False
Lady;190;Stark;432;49;False
Lady;190;Tarly;56;1;False
Lady;190;safely;2;2;True
Lady;190;Tullys;25;1;False
Lady;190;Catelyn;606;12;False
Lady;190;Ashara;5;1;False
Lady;190;Whent;10;7;True
Lady;190;slightly;2;2;True
Lady;190;Dayne;13;2;False
Lady;190;Bran;698;2;False
Lady;190;Waynwood;7;2;False
Lady;190;Piggy;5;2;True
Whent;10;Oswell;3;1;False
Whent;10;Lady;190;7;True
Whent;10;well;6;2;False
Barristan;84;Old;120;1;False
Barristan;84;Bold;7;6;True
Barristan;84;here;6;1;False
Barristan;84;Selmy;31;21;True
Barristan;84;Kingsguard;66;1;False
Barristan;84;still;22;2;False
Brax;6;Flement;8;2;False
Brax;6;Lord;1013;3;True
Brax;6;Tytos;13;1;False
Olyvar;3;Frey;62;2;True
Viserys;134;that;28;3;False
Viserys;134;Jorah;196;1;False
Viserys;134;Mormont;181;1;False
Viserys;134;doubtfully;1;1;True
Viserys;134;still;22;2;False
Viserys;134;ever;8;1;False
Viserys;134;Prince;77;1;False
Viserys;134;Targaryen;67;1;False
Balerion;12;Dread;6;2;False
Tommen;27;Myrcella;32;4;False
Tommen;27;down;9;1;False
Tommen;27;Joffrey;259;1;False
Tommen;27;Bran;698;1;False
Tommen;27;Princess;39;2;False
Tommen;27;Prince;77;12;True
Dareon;16;Sam;99;1;False
Mott;8;Tobho;9;5;True
once;15;Summer;75;1;False
once;15;Baelish;45;1;False
once;15;Qarth;3;1;False
once;15;Theon;90;1;False
once;15;House;97;2;False
once;15;Robert;455;2;False
once;15;Trident;61;1;False
once;15;Prince;77;1;False
once;15;Cat;21;1;False
once;15;High;32;1;False
once;15;Lannister;344;2;False
once;15;Syrio;67;2;False
once;15;Lord;1013;1;False
once;15;Aemon;71;1;False
once;15;Robb;498;1;False
once;15;Septon;16;1;False
